Arrest,Beat,Block,Case Number,Community Area,Date,Description,District,Domestic,FBI Code,ID,Iucr,Latitude,Location Description,Location,Longitude,Number of Records,Primary Type,Updated On,Ward,X Coordinate,Y Coordinate,Year
True,831,069XX S TALMAN AVE,HY190175,66,2015-03-19 07:05:00,POSS: CRACK,8,False,18,10000267,2027,41.76778191,STREET,"(41.76778191, -87.689442638)",-87.689442638,1,NARCOTICS,10-Feb-18 3:50:01 PM,18,1159903,1858628,2015
False,624,077XX S DREXEL AVE,HY189169,69,2015-03-18 09:00:00,FORCIBLE ENTRY,6,False,05,10000268,610,41.75424487,RESIDENCE,"(41.75424487, -87.602825983)",-87.602825983,1,BURGLARY,10-Feb-18 3:50:01 PM,6,1183574,1853884,2015
False,624,008XX E 79TH ST,HY190183,44,2015-03-18 12:00:00,CREDIT CARD FRAUD,6,False,11,10000275,1150,41.751305454,OTHER,"(41.751305454, -87.60364723)",-87.60364723,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,8,1183359,1852811,2015
False,815,052XX S KEELER AVE,HY190195,62,2015-03-19 07:55:00,OVER $500,8,False,06,10000280,810,41.797963022,OTHER,"(41.797963022, -87.728198426)",-87.728198426,1,THEFT,10-Feb-18 3:50:01 PM,23,1149253,1869549,2015
False,2432,016XX W PRATT BLVD,HY190189,1,2015-03-18 17:00:00,TO VEHICLE,24,False,14,10000284,1320,42.005361858,OTHER,"(42.005361858, -87.671555401)",-87.671555401,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,49,1164115,1945239,2015
False,1214,005XX N MAY ST,HY190191,24,2015-03-18 16:00:00,TO VEHICLE,12,False,14,10000290,1320,41.891448235,STREET,"(41.891448235, -87.65579755)",-87.65579755,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,27,1168726,1903762,2015
False,2234,111XX S SANGAMON ST,HY189997,75,2015-03-18 21:15:00,$500 AND UNDER,22,True,06,10000299,820,41.691858549,STREET,"(41.691858549, -87.646011379)",-87.646011379,1,THEFT,10-Feb-18 3:50:01 PM,34,1171972,1831054,2015
False,112,0000X W MONROE ST,HY190171,32,2015-03-19 07:00:00,AGGRAVATED PO: OTHER DANG WEAP,1,False,04B,10000305,453,41.880704482,DRUG STORE,"(41.880704482, -87.630224558)",-87.630224558,1,BATTERY,10-Feb-18 3:50:01 PM,42,1175721,1899903,2015
False,734,069XX S THROOP ST,HY190210,67,2015-03-19 07:45:00,TO VEHICLE,7,False,14,10000307,1320,41.767700258,STREET,"(41.767700258, -87.656613683)",-87.656613683,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,17,1168859,1858667,2015
True,634,0000X W 87TH ST,HY190164,44,2015-03-19 06:07:00,RETAIL THEFT,6,False,06,10000312,860,41.736269116,GROCERY FOOD STORE,"(41.736269116, -87.627768243)",-87.627768243,1,THEFT,10-Feb-18 3:50:01 PM,21,1176822,1847277,2015
True,2413,061XX N KEDZIE AVE,HY190190,2,2015-03-19 07:20:00,DOMESTIC BATTERY SIMPLE,24,True,08B,10000324,486,41.993281593,APARTMENT,"(41.993281593, -87.709220588)",-87.709220588,1,BATTERY,10-Feb-18 3:50:01 PM,50,1153910,1940760,2015
False,413,023XX E 93RD ST,HY190202,48,2015-03-13 07:30:00,TO VEHICLE,4,False,14,10000329,1320,41.726210575,PARKING LOT/GARAGE(NON.RESID.),"(41.726210575, -87.568067496)",-87.568067496,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,7,1193149,1843751,2015
False,2412,027XX W ARTHUR AVE,HZ483377,2,2016-10-21 15:15:00,TO PROPERTY,24,False,14,10724901,1310,41.999422472,APARTMENT,"(41.999422472, -87.697605013)",-87.697605013,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,50,1157051,1943021,2016
False,2413,061XX N WASHTENAW AVE,HZ483476,2,2016-10-21 15:46:00,SIMPLE,24,False,08B,10724902,460,41.99265763,APARTMENT,"(41.99265763, -87.697035946)",-87.697035946,1,BATTERY,10-Feb-18 3:50:01 PM,50,1157224,1940557,2016
False,2212,109XX S HOYNE AVE,HZ483410,75,2016-10-14 15:00:00,FINANCIAL IDENTITY THEFT $300 AND UNDER,22,False,11,10724904,1154,41.695176265,RESIDENCE,"(41.695176265, -87.674085783)",-87.674085783,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,19,1164295,1832203,2016
False,112,0000X S STATE ST,HZ483527,32,2016-10-21 12:30:00,TELEPHONE THREAT,1,False,26,10724905,2820,41.88171846,DEPARTMENT STORE,"(41.88171846, -87.627760426)",-87.627760426,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,42,1176389,1900278,2016
False,1014,015XX S CENTRAL PARK AVE,HZ483466,29,2016-10-21 16:02:00,TO PROPERTY,10,False,14,10724906,1310,41.860271361,APARTMENT,"(41.860271361, -87.715243862)",-87.715243862,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,24,1152622,1892279,2016
False,1212,023XX W AUGUSTA BLVD,HZ483562,24,2016-10-18 12:00:00,SIMPLE,12,False,08B,10724907,460,41.899397785,"SCHOOL, PRIVATE, BUILDING","(41.899397785, -87.685672111)",-87.685672111,1,BATTERY,10-Feb-18 3:50:01 PM,32,1160570,1906596,2016
False,123,006XX S STATE ST,HZ483257,32,2016-10-12 19:30:00,$500 AND UNDER,1,False,06,10724909,820,41.8744151,CTA TRAIN,"(41.8744151, -87.627609439)",-87.627609439,1,THEFT,10-Feb-18 3:50:01 PM,2,1176452,1897617,2016
False,2211,111XX S TRUMBULL AVE,HZ483578,74,2016-10-14 23:17:00,HARASSMENT BY TELEPHONE,22,False,26,10724910,2825,41.690768501,RESIDENCE,"(41.690768501, -87.706892133)",-87.706892133,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,19,1155347,1830530,2016
False,2024,050XX N MARINE DR,HZ483548,3,2016-10-20 20:30:00,SIMPLE,20,False,08B,10724911,460,41.974654882,OTHER,"(41.974654882, -87.651485236)",-87.651485236,1,BATTERY,10-Feb-18 3:50:01 PM,48,1169659,1934092,2016
False,114,005XX S COLUMBUS DR,HZ483471,32,2016-10-21 14:30:00,OVER $500,1,False,06,10724912,810,41.875123732,STREET,"(41.875123732, -87.620599516)",-87.620599516,1,THEFT,10-Feb-18 3:50:01 PM,2,1178359,1897891,2016
False,413,089XX S CORNELL AVE,HZ483582,48,2016-10-17 07:00:00,CREDIT CARD FRAUD,4,False,11,10724913,1150,41.732758816,RESIDENCE,"(41.732758816, -87.583937759)",-87.583937759,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,8,1188796,1846099,2016
True,2024,050XX N SHERIDAN RD,HZ483431,3,2016-10-21 15:49:00,SIMPLE,20,False,08A,10724914,560,41.974678235,OTHER,"(41.974678235, -87.654963918)",-87.654963918,1,ASSAULT,10-Feb-18 3:50:01 PM,46,1168713,1934093,2016
False,531,114XX S DR MARTIN LUTHER KING JR DR,HZ483412,49,2016-10-19 18:00:00,TO PROPERTY,5,False,14,10724915,1310,41.686808391,OTHER,"(41.686808391, -87.613199677)",-87.613199677,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,9,1180949,1829287,2016
False,132,019XX S CALUMET AVE,HZ483469,33,2016-10-14 22:00:00,CREDIT CARD FRAUD,1,False,11,10724917,1150,41.85635485,RESIDENCE,"(41.85635485, -87.619119418)",-87.619119418,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,2,1178819,1891055,2016
True,1523,001XX N LATROBE AVE,HZ483567,25,2016-10-21 15:53:00,POSS: CANNABIS 30GMS OR LESS,15,False,18,10724918,1811,41.883534484,RESIDENCE,"(41.883534484, -87.756402767)",-87.756402767,1,NARCOTICS,10-Feb-18 3:50:01 PM,28,1141353,1900678,2016
True,111,001XX N STATE ST,HZ483452,32,2016-10-21 14:56:00,RETAIL THEFT,1,False,06,10724919,860,41.883500187,DEPARTMENT STORE,"(41.883500187, -87.627876698)",-87.627876698,1,THEFT,10-Feb-18 3:50:01 PM,42,1176352,1900927,2016
False,1232,007XX S HALSTED ST,HZ483577,28,2016-10-21 15:00:00,FRAUD OR CONFIDENCE GAME,12,False,11,10724920,1130,41.873100559,RESIDENCE,"(41.873100559, -87.647072827)",-87.647072827,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,25,1171155,1897095,2016
True,1124,029XX W WILCOX ST,HZ483443,27,2016-10-21 15:45:00,POSS: HEROIN(WHITE),11,False,18,10724923,2024,41.87921386,ALLEY,"(41.87921386, -87.69993621)",-87.69993621,1,NARCOTICS,10-Feb-18 3:50:01 PM,2,1156741,1899212,2016
False,1822,006XX W NORTH AVE,HZ483486,8,2016-10-21 15:42:00,RETAIL THEFT,18,False,06,10724924,860,41.910966915,RESTAURANT,"(41.910966915, -87.645006789)",-87.645006789,1,THEFT,10-Feb-18 3:50:01 PM,27,1171607,1910898,2016
False,2515,021XX N MARMORA AVE,HZ483574,19,2016-10-21 13:30:00,TO PROPERTY,25,False,14,10724925,1310,41.918751681,RESIDENTIAL YARD (FRONT/BACK),"(41.918751681, -87.773101407)",-87.773101407,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,29,1136722,1913481,2016
False,1822,015XX N CLYBOURN AVE,HZ483317,8,2016-10-21 14:24:00,ARMED: OTHER DANGEROUS WEAPON,18,False,03,10724926,313,41.910676312,CTA PLATFORM,"(41.910676312, -87.649187069)",-87.649187069,1,ROBBERY,10-Feb-18 3:50:01 PM,43,1170470,1910783,2016
False,611,077XX S WOLCOTT AVE,HZ483581,71,2016-10-21 16:10:00,HARASSMENT BY TELEPHONE,6,True,26,10724927,2825,41.753301205,RESIDENCE,"(41.753301205, -87.670790346)",-87.670790346,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,18,1165032,1853390,2016
True,715,057XX S WINCHESTER AVE,HZ483519,67,2016-10-21 14:50:00,AGGRAVATED: OTHER DANG WEAPON,7,False,04B,10724928,430,41.789832136,STREET,"(41.789832136, -87.672973835)",-87.672973835,1,BATTERY,10-Feb-18 3:50:01 PM,15,1164334,1866697,2016
False,915,004XX W 35TH ST,HZ483371,60,2016-10-21 13:45:00,FROM BUILDING,9,False,06,10724929,890,41.830865961,SMALL RETAIL STORE,"(41.830865961, -87.637415288)",-87.637415288,1,THEFT,10-Feb-18 3:50:01 PM,11,1173910,1881726,2016
True,735,071XX S MARSHFIELD AVE,HZ483551,67,2016-10-21 16:08:00,UNLAWFUL POSS OF HANDGUN,7,False,15,10724930,,41.764050088,ALLEY,"(41.764050088, -87.6650093)",-87.6650093,1,WEAPONS VIOLATION,10-Feb-18 3:50:01 PM,17,1166579,1857319,2016
False,723,066XX S HALSTED ST,HZ483340,68,2016-10-21 14:47:00,DOMESTIC BATTERY SIMPLE,7,True,08B,10724931,486,41.772972076,GAS STATION,"(41.772972076, -87.644610871)",-87.644610871,1,BATTERY,10-Feb-18 3:50:01 PM,6,1172118,1860614,2016
False,726,020XX W 69TH ST,HZ481314,67,2016-10-19 22:41:00,AGGRAVATED,7,False,03,10724934,330,41.768427028,STREET,"(41.768427028, -87.674952945)",-87.674952945,1,ROBBERY,10-Feb-18 3:50:01 PM,17,1163854,1858893,2016
False,1134,011XX S TROY ST,HZ483590,29,2016-10-10 11:00:00,TELEPHONE THREAT,11,True,26,10724936,2820,41.867562058,RESIDENCE,"(41.867562058, -87.704482591)",-87.704482591,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,24,1155534,1894957,2016
False,726,021XX W 63RD ST,HZ483323,67,2016-10-21 14:30:00,SIMPLE,7,True,08A,10724937,560,41.779273063,RESIDENCE,"(41.779273063, -87.676972155)",-87.676972155,1,ASSAULT,10-Feb-18 3:50:01 PM,15,1163273,1862841,2016
False,2533,017XX N KOSTNER AVE,HZ483612,23,2016-10-21 17:15:00,SIMPLE,25,True,08A,10724938,560,41.912437783,STREET,"(41.912437783, -87.736189335)",-87.736189335,1,ASSAULT,10-Feb-18 3:50:01 PM,31,1146784,1911248,2016
False,2211,099XX S WESTERN AVE,HZ483535,72,2016-10-21 13:00:00,SIMPLE,22,False,08A,10724939,560,41.713031101,SMALL RETAIL STORE,"(41.713031101, -87.681825499)",-87.681825499,1,ASSAULT,10-Feb-18 3:50:01 PM,19,1162132,1838693,2016
False,714,016XX W 63RD ST,HZ481159,67,2016-10-19 20:00:00,LICENSE VIOLATION,7,False,26,10724940,5011,41.779430952,SMALL RETAIL STORE,"(41.779430952, -87.665795537)",-87.665795537,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,15,1166321,1862922,2016
False,724,063XX S RACINE AVE,HZ483613,67,2016-10-21 17:30:00,TO PROPERTY,7,False,14,10724941,1310,41.779153403,STREET,"(41.779153403, -87.65449147)",-87.65449147,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,16,1169405,1862845,2016
False,511,0000X W 96TH ST,HZ483373,49,2016-10-21 07:30:00,AUTOMOBILE,5,False,07,10724943,910,41.719882657,STREET,"(41.719882657, -87.625511661)",-87.625511661,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,21,1177487,1841311,2016
False,2515,024XX N AUSTIN AVE,HZ483610,19,2016-10-21 00:00:00,TO PROPERTY,25,False,14,10724944,1310,41.92441487,RESIDENCE-GARAGE,"(41.92441487, -87.775734353)",-87.775734353,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,29,1135992,1915540,2016
False,621,078XX S STEWART AVE,HZ483517,69,2016-10-21 16:10:00,DOMESTIC BATTERY SIMPLE,6,False,08B,10724945,486,41.75211097,SIDEWALK,"(41.75211097, -87.634334316)",-87.634334316,1,BATTERY,10-Feb-18 3:50:01 PM,17,1174983,1853035,2016
False,612,014XX W 77TH ST,HZ483439,71,2016-10-21 15:58:00,SIMPLE,6,True,08A,10724946,560,41.754049139,RESIDENCE,"(41.754049139, -87.659718334)",-87.659718334,1,ASSAULT,10-Feb-18 3:50:01 PM,17,1168051,1853686,2016
False,623,078XX S PRAIRIE AVE,HZ483585,69,2016-09-26 08:45:00,OTHER CRIME AGAINST PERSON,6,False,26,10724949,5000,41.752151511,"SCHOOL, PUBLIC, BUILDING","(41.752151511, -87.618179506)",-87.618179506,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,6,1179391,1853086,2016
False,1434,018XX N DAMEN AVE,HZ482101,22,2016-10-20 15:00:00,RETAIL THEFT,14,False,06,10724950,860,41.915767849,SMALL RETAIL STORE,"(41.915767849, -87.677577841)",-87.677577841,1,THEFT,10-Feb-18 3:50:01 PM,32,1162728,1912578,2016
False,725,068XX S JUSTINE ST,HZ483532,67,2016-10-21 16:40:00,AGGRAVATED: HANDGUN,7,True,04A,10724951,,41.769786167,RESIDENCE,"(41.769786167, -87.662739292)",-87.662739292,1,ASSAULT,10-Feb-18 3:50:01 PM,17,1167182,1859414,2016
True,612,077XX S MORGAN ST,HZ483448,71,2016-10-21 15:37:00,DOMESTIC BATTERY SIMPLE,6,True,08B,10724952,486,41.753494398,SIDEWALK,"(41.753494398, -87.648971425)",-87.648971425,1,BATTERY,10-Feb-18 3:50:01 PM,17,1170985,1853507,2016
True,621,078XX S LOWE AVE,HZ483447,71,2016-10-21 15:37:00,SIMPLE,6,False,08A,10724953,560,41.752150561,SIDEWALK,"(41.752150561, -87.64041743)",-87.64041743,1,ASSAULT,10-Feb-18 3:50:01 PM,17,1173323,1853036,2016
False,2223,007XX W 87TH ST,HZ483599,71,2016-10-21 12:00:00,OVER $500,22,False,06,10724954,810,41.735866786,STREET,"(41.735866786, -87.643311074)",-87.643311074,1,THEFT,10-Feb-18 3:50:01 PM,21,1172581,1847096,2016
False,1233,013XX W 18TH ST,HZ483633,31,2016-10-21 17:00:00,FROM BUILDING,12,False,06,10724955,890,41.857890955,COMMERCIAL / BUSINESS OFFICE,"(41.857890955, -87.66035864)",-87.66035864,1,THEFT,10-Feb-18 3:50:01 PM,25,1167580,1891524,2016
False,1733,038XX N KEDZIE AVE,HZ483514,16,2016-10-21 16:20:00,SIMPLE,17,True,08B,10724956,460,41.950942506,APARTMENT,"(41.950942506, -87.707935396)",-87.707935396,1,BATTERY,10-Feb-18 3:50:01 PM,33,1154372,1925334,2016
False,632,088XX S INDIANA AVE,HZ483430,44,2016-10-21 15:46:00,VIOLATE ORDER OF PROTECTION,6,True,26,10724957,4387,41.733884174,RESIDENCE,"(41.733884174, -87.619305447)",-87.619305447,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,6,1179139,1846427,2016
True,833,076XX S CICERO AVE,HZ483552,65,2016-10-21 15:43:00,RETAIL THEFT,8,False,06,10724958,860,41.754592961,DEPARTMENT STORE,"(41.754592961, -87.741528537)",-87.741528537,1,THEFT,10-Feb-18 3:50:01 PM,13,1145727,1853720,2016
False,823,033XX W 63RD ST,HZ483367,66,2016-10-21 14:38:00,STRONGARM - NO WEAPON,8,False,03,10724960,320,41.778923227,DEPARTMENT STORE,"(41.778923227, -87.706214577)",-87.706214577,1,ROBBERY,10-Feb-18 3:50:01 PM,15,1155298,1862654,2016
False,411,075XX S STONY ISLAND AVE,HZ483550,43,2016-10-17 12:00:00,SIMPLE,4,False,08A,10724961,560,41.757630995,HOSPITAL BUILDING/GROUNDS,"(41.757630995, -87.585708249)",-87.585708249,1,ASSAULT,10-Feb-18 3:50:01 PM,8,1188234,1855158,2016
True,613,085XX S MORGAN ST,HZ483563,71,2016-10-21 16:45:00,TO VEHICLE,6,False,26,10724962,1360,41.739018497,STREET,"(41.739018497, -87.648564544)",-87.648564544,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,21,1171138,1848233,2016
True,1722,046XX W IRVING PARK RD,HZ483363,15,2016-10-21 13:48:00,RETAIL THEFT,17,False,06,10724963,860,41.953443342,GROCERY FOOD STORE,"(41.953443342, -87.744957048)",-87.744957048,1,THEFT,10-Feb-18 3:50:01 PM,45,1144295,1926174,2016
False,333,074XX S MERRILL AVE,HZ483513,43,2016-10-21 16:30:00,DOMESTIC BATTERY SIMPLE,3,True,08B,10724964,486,41.760096236,RESIDENCE,"(41.760096236, -87.572462808)",-87.572462808,1,BATTERY,10-Feb-18 3:50:01 PM,5,1191840,1856088,2016
True,1722,046XX W IRVING PARK RD,HZ483366,15,2016-10-21 14:30:00,RETAIL THEFT,17,False,06,10724965,860,41.953443342,GROCERY FOOD STORE,"(41.953443342, -87.744957048)",-87.744957048,1,THEFT,10-Feb-18 3:50:01 PM,45,1144295,1926174,2016
False,833,036XX W 70TH PL,HZ483584,65,2016-10-17 15:58:00,ATTEMPT - FINANCIAL IDENTITY THEFT,8,False,11,10724966,1156,41.76513083,OTHER,"(41.76513083, -87.713885238)",-87.713885238,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,13,1153242,1857613,2016
False,634,090XX S PRINCETON AVE,HZ483509,49,2016-10-10 14:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,6,False,11,10724967,1153,41.729283149,APARTMENT,"(41.729283149, -87.631075886)",-87.631075886,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,21,1175940,1844724,2016
True,832,071XX S WESTERN AVE,HZ483446,66,2016-10-21 15:50:00,TO LAND,8,False,26,10724968,1330,41.764151886,DRUG STORE,"(41.764151886, -87.683229302)",-87.683229302,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,18,1161608,1857318,2016
True,433,040XX E 134TH ST,HZ483537,55,2016-10-21 16:26:00,AGGRAVATED:KNIFE/CUTTING INSTR,4,False,04A,10724969,520,41.651431329,STREET,"(41.651431329, -87.527258234)",-87.527258234,1,ASSAULT,10-Feb-18 3:50:01 PM,10,1204544,1816604,2016
False,1712,049XX N DRAKE AVE,HZ483589,14,2016-10-20 17:30:00,TO VEHICLE,17,False,14,10724970,1320,41.971123627,STREET,"(41.971123627, -87.717107827)",-87.717107827,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,39,1151824,1932670,2016
False,613,012XX W 81ST ST,HZ483311,71,2016-10-21 13:46:00,TO CITY OF CHICAGO PROPERTY,6,False,14,10724973,1345,41.746847069,STREET,"(41.746847069, -87.654417825)",-87.654417825,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,21,1169518,1851073,2016
False,824,025XX W 59TH ST,HZ483622,66,2016-10-21 17:30:00,TO VEHICLE,8,False,14,10724974,1320,41.786499782,STREET,"(41.786499782, -87.687803348)",-87.687803348,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,16,1160299,1865452,2016
False,932,051XX S ASHLAND AVE,HZ483428,61,2016-10-21 15:00:00,SIMPLE,9,False,08B,10724975,460,41.800863342,SIDEWALK,"(41.800863342, -87.664766276)",-87.664766276,1,BATTERY,10-Feb-18 3:50:01 PM,16,1166541,1870734,2016
False,823,034XX W 62ND PL,HZ483247,66,2016-10-21 11:05:00,FORCIBLE ENTRY,8,False,05,10724976,610,41.779802531,RESIDENCE,"(41.779802531, -87.708941119)",-87.708941119,1,BURGLARY,10-Feb-18 3:50:01 PM,15,1154552,1862969,2016
False,1935,026XX N CANNON DR,HZ483500,7,2016-10-21 09:00:00,$500 AND UNDER,19,False,06,10724981,820,41.930022549,PARK PROPERTY,"(41.930022549, -87.636320176)",-87.636320176,1,THEFT,10-Feb-18 3:50:01 PM,43,1173915,1917861,2016
True,121,001XX N CLINTON ST,HZ483587,28,2016-10-21 16:41:00,RETAIL THEFT,1,False,06,10724982,860,41.883490965,SMALL RETAIL STORE,"(41.883490965, -87.641243905)",-87.641243905,1,THEFT,10-Feb-18 3:50:01 PM,42,1172712,1900894,2016
True,1021,034XX W ROOSEVELT RD,HZ483521,29,2016-10-21 16:21:00,RETAIL THEFT,10,False,06,10724983,860,41.866341527,SMALL RETAIL STORE,"(41.866341527, -87.711154301)",-87.711154301,1,THEFT,10-Feb-18 3:50:01 PM,24,1153720,1894499,2016
False,2232,101XX S ELIZABETH ST,HZ483673,73,2016-10-21 12:00:00,HARASSMENT BY ELECTRONIC MEANS,22,False,26,10724984,2826,41.70991032,RESIDENCE,"(41.70991032, -87.65378481)",-87.65378481,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,21,1169797,1837615,2016
False,1913,012XX W LELAND AVE,HZ483465,3,2016-10-17 04:30:00,TO PROPERTY,19,False,14,10724985,1310,41.967189655,RESIDENTIAL YARD (FRONT/BACK),"(41.967189655, -87.660150847)",-87.660150847,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,46,1167324,1931353,2016
True,1221,020XX W CHICAGO AVE,HZ483516,24,2016-10-21 15:30:00,RETAIL THEFT,12,False,06,10724986,860,41.895896023,GROCERY FOOD STORE,"(41.895896023, -87.677913394)",-87.677913394,1,THEFT,10-Feb-18 3:50:01 PM,1,1162692,1905336,2016
False,333,019XX E 73RD PL,HZ483648,43,2016-10-21 17:50:00,SIMPLE,3,True,08A,10724988,560,41.761594496,APARTMENT,"(41.761594496, -87.577015758)",-87.577015758,1,ASSAULT,10-Feb-18 3:50:01 PM,5,1190593,1856623,2016
False,111,0000X E RANDOLPH ST,HZ483553,32,2016-10-21 16:00:00,$500 AND UNDER,1,False,06,10724989,820,41.884493832,DEPARTMENT STORE,"(41.884493832, -87.627021129)",-87.627021129,1,THEFT,10-Feb-18 3:50:01 PM,42,1176582,1901291,2016
False,2422,015XX W FARGO AVE,HZ483619,1,2016-10-21 15:30:00,SIMPLE,24,False,08B,10724990,460,42.017107779,NURSING HOME/RETIREMENT HOME,"(42.017107779, -87.66884662)",-87.66884662,1,BATTERY,10-Feb-18 3:50:01 PM,49,1164818,1949525,2016
False,131,024XX S STATE ST,HZ483637,33,2016-10-19 19:30:00,SIMPLE,1,False,08B,10724991,460,41.848851341,STREET,"(41.848851341, -87.626991263)",-87.626991263,1,BATTERY,10-Feb-18 3:50:01 PM,3,1176697,1888303,2016
False,132,019XX S CALUMET AVE,HZ483631,33,2016-10-21 17:30:00,FINANCIAL IDENTITY THEFT $300 AND UNDER,1,False,11,10724993,1154,41.85635485,RESIDENCE,"(41.85635485, -87.619119418)",-87.619119418,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,2,1178819,1891055,2016
False,1033,028XX W 24TH BLVD,HZ483468,30,2016-10-21 15:13:00,$500 AND UNDER,10,False,06,10724994,820,41.847867226,"SCHOOL, PUBLIC, BUILDING","(41.847867226, -87.696641335)",-87.696641335,1,THEFT,10-Feb-18 3:50:01 PM,12,1157723,1887796,2016
False,124,011XX S CANAL ST,HZ483370,28,2016-10-21 13:30:00,BOMB THREAT,1,False,26,10724995,2850,41.868067057,DEPARTMENT STORE,"(41.868067057, -87.63921847)",-87.63921847,1,PUBLIC PEACE VIOLATION,10-Feb-18 3:50:01 PM,2,1173309,1895278,2016
False,2531,056XX W WABANSIA AVE,HZ483629,25,2016-10-20 18:00:00,DOMESTIC BATTERY SIMPLE,25,True,08B,10724996,486,41.911199773,APARTMENT,"(41.911199773, -87.765882143)",-87.765882143,1,BATTERY,10-Feb-18 3:50:01 PM,29,1138705,1910742,2016
False,1111,010XX N KEYSTONE AVE,HZ483632,23,2016-10-20 23:30:00,TO PROPERTY,11,True,14,10724997,1310,41.899603817,RESIDENCE,"(41.899603817, -87.727441784)",-87.727441784,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,37,1149198,1906588,2016
False,912,017XX W 34TH ST,HZ483579,59,2016-10-06 16:00:00,FORCIBLE ENTRY,9,False,05,10724999,610,41.83230012,RESIDENCE,"(41.83230012, -87.668739719)",-87.668739719,1,BURGLARY,10-Feb-18 3:50:01 PM,11,1165369,1882181,2016
False,1033,028XX W 24TH BLVD,HZ483482,30,2016-10-21 07:00:00,FROM BUILDING,10,False,06,10725002,890,41.847867226,"SCHOOL, PUBLIC, BUILDING","(41.847867226, -87.696641335)",-87.696641335,1,THEFT,10-Feb-18 3:50:01 PM,12,1157723,1887796,2016
True,2513,016XX N HARLEM AVE,HZ483544,25,2016-10-21 16:40:00,RETAIL THEFT,25,False,06,10725003,860,41.909307068,DEPARTMENT STORE,"(41.909307068, -87.80576669)",-87.80576669,1,THEFT,10-Feb-18 3:50:01 PM,36,1127853,1909983,2016
False,133,027XX S STATE ST,HZ483369,35,2016-10-20 01:30:00,AGGRAVATED: HANDGUN,1,False,04A,10725004,,41.843922218,APARTMENT,"(41.843922218, -87.6269207)",-87.6269207,1,ASSAULT,10-Feb-18 3:50:01 PM,3,1176731,1886507,2016
False,112,0000X S WABASH AVE,HZ483705,32,2016-10-21 18:15:00,OVER $500,1,False,06,10725005,810,41.881623795,RESTAURANT,"(41.881623795, -87.626200793)",-87.626200793,1,THEFT,10-Feb-18 3:50:01 PM,42,1176814,1900247,2016
True,511,098XX S DR MARTIN LUTHER KING JR DR,HZ483250,49,2016-10-21 12:18:00,MANU/DELIVER: HEROIN (WHITE),5,False,18,10725006,2014,41.716095324,STREET,"(41.716095324, -87.613993628)",-87.613993628,1,NARCOTICS,10-Feb-18 3:50:01 PM,6,1180643,1839957,2016
False,221,008XX E 46TH ST,HZ483597,39,2016-10-20 20:00:00,NON-AGGRAVATED,2,True,02,10725008,281,41.811361879,RESIDENTIAL YARD (FRONT/BACK),"(41.811361879, -87.605878541)",-87.605878541,1,CRIM SEXUAL ASSAULT,10-Feb-18 3:50:01 PM,4,1182565,1874690,2016
True,725,064XX S WOOD ST,HZ483402,67,2016-10-21 15:18:00,POSS: COCAINE,7,False,18,10725009,2022,41.777040222,ALLEY,"(41.777040222, -87.669031925)",-87.669031925,1,NARCOTICS,10-Feb-18 3:50:01 PM,15,1165445,1862044,2016
